,id,ada2015,ada2016,adp2015,averagedailyparticipation2016,chicago2015,chicago2016,claimcalendarmonth2015,claimcalendaryear2015,claimcalendaryear2016,daysclaimed2015,daysclaimed2016,eligibleforfreeandreduced2016,eligibles2015,enrol2015,enrol2016,federalfiscalyear2015,freeandreducedmealcount2016,freeeligibles2016,freemealcount2016,mealcount2015,paideligibles2016,paidmealcount2016,programyear2015,programyear2016,reducedeligibles2016,reducedmealcount2016,sitenumber2015,sitenumber2016,sitezipplus42016,statefiscalyear2015,zip2015,zipplus42015,fulladdress2015_x,fulladdress2016_x,fulladdress2015_y,fulladdress2016_y,fulladdress2015,fulladdress2016,id_adr,Input,Coordinates,Lat,Lng
35,10912,204.45454545454547,224.75,47.59090909090909,105.4727941125,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,16.636363636363637,18.25,245.25,151.88235294117646,234.72727272727272,245.25,2015.0,1921.75,245.25,1921.75,803.0,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,10912.0,10912.0,2310.0,2015.1818181818182,60636.0,2310.0,"6020 S Laflin St, Chicago IL, 60636","6020 S Laflin St, Chicago IL, 60636","6020 S Laflin St, Chicago IL, 60636","6020 S Laflin St, Chicago IL, 60636","6020 S Laflin St, Chicago IL, 60636","6020 S Laflin St, Chicago IL, 60636","6020slaflinst,chicagoil,60636","6020 S Laflin St, Chicago IL, 60636","41.7840748,-87.66248139999999",41.7840748,-87.66248139999999
36,10915,214.2,218.0,4.733333333333333,20.4983395975,1.0,1.0,6.3,2014.7,2015.625,17.2,18.75,45.0,77.33333333333333,231.3,233.75,2015.0,385.875,44.0,371.75,89.7,189.0,8.125,2015.1,2016.0,1.0,14.125,10915.0,10915.0,1101.0,2015.1,60622.0,1101.0,"1810 N Hermitage Ave, Chicago IL, 60622","1810 N Hermitage Ave, Chicago IL, 60622","1810 N Hermitage Ave, Chicago IL, 60622","1810 N Hermitage Ave, Chicago IL, 60622","1810 N Hermitage Ave, Chicago IL, 60622","1810 N Hermitage Ave, Chicago IL, 60622","1810nhermitageave,chicagoil,60622","1810 N Hermitage Ave, Chicago IL, 60622","41.9145828,-87.67212699999999",41.9145828,-87.67212699999999
37,10916,247.63636363636363,259.0,42.77272727272727,104.98846656875,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,16.545454545454547,18.875,263.375,171.41176470588235,264.90909090909093,263.375,2015.0,1976.875,263.375,1976.875,720.6818181818181,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,10916.0,10916.0,2009.0,2015.1818181818182,60613.0,2009.0,"1026 W Buena Ave, Chicago IL, 60613","1026 W Buena Ave, Chicago IL, 60613","1026 W Buena Ave, Chicago IL, 60613","1026 W Buena Ave, Chicago IL, 60613","1026 W Buena Ave, Chicago IL, 60613","1026 W Buena Ave, Chicago IL, 60613","1026wbuenaave,chicagoil,60613","1026 W Buena Ave, Chicago IL, 60613","41.958763,-87.65551690000001",41.958763,-87.65551690000001
38,10918,167.2,204.75,11.866666666666667,47.96638809125,1.0,1.0,6.4,2015.0,2015.625,13.4,18.25,108.375,60.666666666666664,172.6,215.375,2015.0,873.875,76.25,717.125,168.46666666666667,107.875,165.25,2015.2,2016.0,32.125,156.75,10918.0,10918.0,5525.0,2015.4,60629.0,5525.0,"6424 S Kenneth Ave, Chicago IL, 60629","6424 S Kenneth Ave, Chicago IL, 60629","6424 S Kenneth Ave, Chicago IL, 60629","6424 S Kenneth Ave, Chicago IL, 60629","6424 S Kenneth Ave, Chicago IL, 60629","6424 S Kenneth Ave, Chicago IL, 60629","6424skennethave,chicagoil,60629","6424 S Kenneth Ave, Chicago IL, 60629","41.7761705,-87.73396100000002",41.7761705,-87.73396100000002
39,10919,217.63636363636363,234.375,25.227272727272727,48.74081833,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,16.272727272727273,18.0,249.75,148.7058823529412,235.36363636363637,249.75,2015.0,875.875,249.75,875.875,416.5,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,10919.0,10919.0,2105.0,2015.1818181818182,60651.0,2105.0,"1537 N Lawndale Ave, Chicago IL, 60651","1537 N Lawndale Ave, Chicago IL, 60651","1537 N Lawndale Ave, Chicago IL, 60651","1537 N Lawndale Ave, Chicago IL, 60651","1537 N Lawndale Ave, Chicago IL, 60651","1537 N Lawndale Ave, Chicago IL, 60651","1537nlawndaleave,chicagoil,60651","1537 N Lawndale Ave, Chicago IL, 60651","41.9092399,-87.71884899999998",41.9092399,-87.71884899999998
40,10920,345.375,357.5,7.375,22.0482394725,1.0,1.0,6.791666666666667,2014.6666666666667,2015.625,15.875,17.875,57.25,55.291666666666664,384.5416666666667,369.75,2015.0,393.125,57.25,393.125,128.95833333333334,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,10920.0,10920.0,1972.0,2015.1666666666667,60625.0,1972.0,"4910 N Claremont Ave, Chicago IL, 60625","4910 N Claremont Ave, Chicago IL, 60625","4910 N Claremont Ave, Chicago IL, 60625","4910 N Claremont Ave, Chicago IL, 60625","4910 N Claremont Ave, Chicago IL, 60625","4910 N Claremont Ave, Chicago IL, 60625","4910nclaremontave,chicagoil,60625","4910 N Claremont Ave, Chicago IL, 60625","41.9708359,-87.68813439999997",41.9708359,-87.68813439999997
41,10921,310.5,357.125,34.875,96.43426028249999,1.0,1.0,6.5,2014.75,2015.625,17.416666666666668,18.25,376.5,206.1904761904762,351.0,376.5,2015.0,1758.25,376.5,1758.25,599.875,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,10921.0,10921.0,4014.0,2015.25,60629.0,4014.0,"3741 W 62nd St, Chicago IL, 60629","3741 W 62nd St, Chicago IL, 60629","3741 W 62nd St, Chicago IL, 60629","3741 W 62nd St, Chicago IL, 60629","3741 W 62nd St, Chicago IL, 60629","3741 W 62nd St, Chicago IL, 60629","3741w62ndst,chicagoil,60629","3741 W 62nd St, Chicago IL, 60629","41.7805634,-87.71666479999999",41.7805634,-87.71666479999999
42,10926,126.07407407407408,125.625,20.296296296296298,62.22663275875,1.0,1.0,5.666666666666667,2014.8148148148148,2015.625,16.296296296296298,18.375,99.5,51.7037037037037,134.11111111111111,134.875,2015.0,1139.625,97.75,1138.875,342.85185185185185,10.75,1.5,2015.0740740740741,2016.0,1.75,0.75,10926.0,10926.0,2152.0,2015.148148148148,60617.0,2152.0,"8231 S South Shore Dr, Chicago IL, 60617","8231 S South Shore Dr, Chicago IL, 60617","8231 S South Shore Dr, Chicago IL, 60617","8231 S South Shore Dr, Chicago IL, 60617","8231 S South Shore Dr, Chicago IL, 60617","8231 S South Shore Dr, Chicago IL, 60617","8231ssouthshoredr,chicagoil,60617","8231 S South Shore Dr, Chicago IL, 60617","41.7459161,-87.5476084",41.7459161,-87.5476084
43,10948,88.08333333333333,87.875,15.666666666666666,32.68181818125,1.0,1.0,6.5,2014.75,2015.625,14.833333333333334,16.75,89.75,59.888888888888886,89.83333333333333,89.75,2015.0,532.0,89.75,532.0,237.20833333333334,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,10948.0,10948.0,4145.0,2015.25,60609.0,4145.0,"1949 W 48th St, Chicago IL, 60609","1949 W 48th St, Chicago IL, 60609","1949 W 48th St, Chicago IL, 60609","1949 W 48th St, Chicago IL, 60609","1949 W 48th St, Chicago IL, 60609","1949 W 48th St, Chicago IL, 60609","1949w48thst,chicagoil,60609","1949 W 48th St, Chicago IL, 60609","41.8064504,-87.67412030000003",41.8064504,-87.67412030000003
44,10950,408.27272727272725,416.0,141.36363636363637,258.6492535625,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,17.09090909090909,18.375,447.875,285.70588235294116,441.54545454545456,447.875,2015.0,4797.5,447.875,4797.5,2461.409090909091,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,10950.0,10950.0,2116.0,2015.1818181818182,60637.0,2116.0,"110 E 61st St, Chicago IL, 60637","110 E 61st St, Chicago IL, 60637","110 E 61st St, Chicago IL, 60637","110 E 61st St, Chicago IL, 60637","110 E 61st St, Chicago IL, 60637","110 E 61st St, Chicago IL, 60637","110e61stst,chicagoil,60637","110 E 61st St, Chicago IL, 60637","41.7837933,-87.62200819999998",41.7837933,-87.62200819999998
45,10953,18.583333333333332,21.571428571428573,5.666666666666667,19.79928166,1.0,1.0,6.5,2014.75,2015.5714285714287,28.833333333333332,29.428571428571427,58.142857142857146,58.083333333333336,58.083333333333336,58.142857142857146,2015.0,581.8571428571429,58.142857142857146,581.8571428571429,167.77777777777777,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,10953.0,10953.0,3793.0,2015.25,60607.0,3793.0,"1140 W Jackson Blvd, Chicago IL, 60607","1140 W Jackson Blvd, Chicago IL, 60607","1140 W Jackson Blvd, Chicago IL, 60607","1140 W Jackson Blvd, Chicago IL, 60607","1140 W Jackson Blvd, Chicago IL, 60607","1140 W Jackson Blvd, Chicago IL, 60607","1140wjacksonblvd,chicagoil,60607","1140 W Jackson Blvd, Chicago IL, 60607","41.87798780000001,-87.65593769999998",41.87798780000001,-87.65593769999998
46,10954,12.083333333333334,12.857142857142858,4.083333333333333,11.949902007142859,1.0,1.0,6.5,2014.75,2015.5714285714287,29.416666666666668,30.285714285714285,27.857142857142858,26.666666666666668,26.666666666666668,27.857142857142858,2015.0,361.2857142857143,27.857142857142858,361.2857142857143,123.61111111111111,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,10954.0,10954.0,4830.0,2015.25,60643.0,4830.0,"11600 S Longwood Dr, Chicago IL, 60643","11600 S Longwood Dr, Chicago IL, 60643","11600 S Longwood Dr, Chicago IL, 60643","11600 S Longwood Dr, Chicago IL, 60643","11600 S Longwood Dr, Chicago IL, 60643","11600 S Longwood Dr, Chicago IL, 60643","11600slongwooddr,chicagoil,60643","11600 S Longwood Dr, Chicago IL, 60643","41.6824561,-87.67514169999998",41.6824561,-87.67514169999998
47,11003,72.25,67.375,18.055555555555557,59.20035687875001,1.0,1.0,6.5,2014.75,2015.625,30.166666666666668,30.375,67.375,72.25,72.25,67.375,2015.0,1798.125,67.375,1798.125,550.4722222222222,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,11003.0,11003.0,3615.0,2015.25,60618.0,3615.0,"3737 N Mozart St, Chicago IL, 60618","3737 N Mozart St, Chicago IL, 60618","3737 N Mozart St, Chicago IL, 60618","3737 N Mozart St, Chicago IL, 60618","3737 N Mozart St, Chicago IL, 60618","3737 N Mozart St, Chicago IL, 60618","3737nmozartst,chicagoil,60618","3737 N Mozart St, Chicago IL, 60618","41.9496227,-87.69895830000002",41.9496227,-87.69895830000002
48,11008,26.833333333333332,21.25,8.666666666666666,20.811493285,1.0,1.0,6.5,2014.75,2015.625,21.75,21.5,41.0,41.0,41.0,41.0,2015.0,448.125,41.0,448.125,192.13888888888889,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,11008.0,11008.0,2825.0,2015.25,60641.0,2825.0,"4300 W Irving Park Rd, Chicago IL, 60641","4300 W Irving Park Rd, Chicago IL, 60641","4300 W Irving Park Rd, Chicago IL, 60641","4300 W Irving Park Rd, Chicago IL, 60641","4300 W Irving Park Rd, Chicago IL, 60641","4300 W Irving Park Rd, Chicago IL, 60641","4300wirvingparkrd,chicagoil,60641","4300 W Irving Park Rd, Chicago IL, 60641","41.9539423,-87.73581179999996",41.9539423,-87.73581179999996
49,11303,367.19354838709677,405.5,30.838709677419356,107.6031624,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,15.64516129032258,18.25,426.125,148.0,416.9032258064516,426.125,2015.0,1958.875,426.125,1958.875,490.741935483871,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11303.0,11303.0,1733.0,2015.1290322580646,60638.0,1733.0,"5001 S Long Ave, Chicago IL, 60638","5001 S Long Ave, Chicago IL, 60638","5001 S Long Ave, Chicago IL, 60638","5001 S Long Ave, Chicago IL, 60638","5001 S Long Ave, Chicago IL, 60638","5001 S Long Ave, Chicago IL, 60638","5001slongave,chicagoil,60638","5001 S Long Ave, Chicago IL, 60638","41.8012016,-87.7570543",41.8012016,-87.7570543
50,11315,94.66666666666667,106.57142857142857,21.0,59.802219834285715,1.0,1.0,5.888888888888889,2014.7777777777778,2015.5714285714287,16.11111111111111,17.428571428571427,174.85714285714286,56.148148148148145,168.44444444444446,188.85714285714286,2015.0,1039.5714285714287,173.28571428571428,1029.857142857143,346.0740740740741,14.0,88.57142857142857,2015.111111111111,2016.0,1.5714285714285714,9.714285714285714,11315.0,11315.0,2854.0,2015.111111111111,60622.0,2854.0,"2739 W Division St, Chicago IL, 60622","2739 W Division St, Chicago IL, 60622","2739 W Division St, Chicago IL, 60622","2739 W Division St, Chicago IL, 60622","2739 W Division St, Chicago IL, 60622","2739 W Division St, Chicago IL, 60622","2739wdivisionst,chicagoil,60622","2739 W Division St, Chicago IL, 60622","41.9026807,-87.6959923",41.9026807,-87.6959923
51,11321,95.45454545454545,102.16666666666667,28.87878787878788,28.169521065,1.0,1.0,6.181818181818182,2014.8181818181818,2015.6666666666667,20.454545454545453,20.333333333333332,31.333333333333332,31.818181818181817,95.45454545454545,102.16666666666667,2015.0,574.5,19.0,342.6666666666667,597.060606060606,70.83333333333333,1330.6666666666667,2015.090909090909,2016.0,12.333333333333334,231.83333333333334,11321.0,11321.0,5526.0,2015.2727272727273,60625.0,5526.0,"3535 W Foster Ave, Chicago IL, 60625","3535 W Foster Ave, Chicago IL, 60625","3535 W Foster Ave, Chicago IL, 60625","3535 W Foster Ave, Chicago IL, 60625","3535 W Foster Ave, Chicago IL, 60625","3535 W Foster Ave, Chicago IL, 60625","3535wfosterave,chicagoil,60625","3535 W Foster Ave, Chicago IL, 60625","41.975387,-87.71748789999998",41.975387,-87.71748789999998
52,11355,355.2258064516129,344.3333333333333,46.61290322580645,157.65201545555553,1.0,1.0,6.32258064516129,2014.7096774193549,2015.6666666666667,16.0,16.22222222222222,383.44444444444446,136.4516129032258,384.4193548387097,383.44444444444446,2015.0,2661.3333333333335,383.44444444444446,2661.3333333333335,763.9677419354839,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11355.0,11355.0,2110.0,2015.1290322580646,60415.0,2110.0,"10835 Lombard Ave, Chicago Ridge IL, 60415","10835 Lombard Ave, Chicago Ridge IL, 60415","10835 Lombard Ave, Chicago Ridge IL, 60415","10835 Lombard Ave, Chicago Ridge IL, 60415","10835 Lombard Ave, Chicago Ridge IL, 60415","10835 Lombard Ave, Chicago Ridge IL, 60415","10835lombardave,chicagoridgeil,60415","10835 Lombard Ave, Chicago Ridge IL, 60415","41.69505030000001,-87.77346209999996",41.69505030000001,-87.77346209999996
53,11356,391.0,413.8888888888889,79.96774193548387,322.12255291111114,1.0,1.0,6.32258064516129,2014.7096774193549,2015.6666666666667,16.0,16.22222222222222,435.3333333333333,153.6451612903226,433.3225806451613,435.3333333333333,2015.0,5260.666666666667,435.3333333333333,5260.666666666667,1277.5806451612902,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11356.0,11356.0,2250.0,2015.1290322580646,60415.0,2250.0,"10800 Lyman Ave, Chicago Ridge IL, 60415","10800 Lyman Ave, Chicago Ridge IL, 60415","10800 Lyman Ave, Chicago Ridge IL, 60415","10800 Lyman Ave, Chicago Ridge IL, 60415","10800 Lyman Ave, Chicago Ridge IL, 60415","10800 Lyman Ave, Chicago Ridge IL, 60415","10800lymanave,chicagoridgeil,60415","10800 Lyman Ave, Chicago Ridge IL, 60415","41.6952445,-87.7723454",41.6952445,-87.7723454
54,11357,445.51612903225805,424.8888888888889,110.38709677419355,350.75362712222227,1.0,1.0,6.32258064516129,2014.7096774193549,2015.6666666666667,16.0,16.22222222222222,449.55555555555554,167.29032258064515,472.80645161290323,449.55555555555554,2015.0,5753.222222222223,449.55555555555554,5753.222222222223,1773.741935483871,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11357.0,11357.0,2087.0,2015.1290322580646,60415.0,2087.0,"5757 105th St, Chicago Ridge IL, 60415","5757 105th St, Chicago Ridge IL, 60415","5757 105th St, Chicago Ridge IL, 60415","5757 105th St, Chicago Ridge IL, 60415","5757 105th St, Chicago Ridge IL, 60415","5757 105th St, Chicago Ridge IL, 60415","5757105thst,chicagoridgeil,60415","5757 105th St, Chicago Ridge IL, 60415","41.7008809,-87.76360799999998",41.7008809,-87.76360799999998
55,11512,328.8181818181818,336.44444444444446,25.96969696969697,67.61681191,1.0,1.0,6.454545454545454,2014.7272727272727,2015.6666666666667,15.909090909090908,16.444444444444443,245.33333333333334,116.84848484848484,350.54545454545456,356.3333333333333,2015.0,1128.4444444444443,220.66666666666666,1067.2222222222222,427.57575757575756,111.0,94.88888888888889,2015.090909090909,2016.0,24.666666666666668,61.22222222222222,11512.0,11512.0,1035.0,2015.1818181818182,60411.0,1035.0,"255 Pleasant Dr, Chicago Heights IL, 60411","255 Pleasant Dr, Chicago Heights IL, 60411","255 Pleasant Dr, Chicago Heights IL, 60411","255 Pleasant Dr, Chicago Heights IL, 60411","255 Pleasant Dr, Chicago Heights IL, 60411","255 Pleasant Dr, Chicago Heights IL, 60411","255pleasantdr,chicagoheightsil,60411","255 Pleasant Dr, Chicago Heights IL, 60411","41.532932,-87.652762",41.532932,-87.652762
56,11523,438.45454545454544,433.5,47.696969696969695,134.8553396375,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,16.545454545454547,18.125,377.375,148.9090909090909,446.72727272727275,437.0,2015.0,2429.5,350.125,2277.125,822.4545454545455,64.5,150.25,2015.090909090909,2016.0,27.25,152.375,11523.0,11523.0,3916.0,2015.1818181818182,60411.0,3916.0,"401 Concord Dr, Chicago Heights IL, 60411","401 Concord Dr, Chicago Heights IL, 60411","401 Concord Dr, Chicago Heights IL, 60411","401 Concord Dr, Chicago Heights IL, 60411","401 Concord Dr, Chicago Heights IL, 60411","401 Concord Dr, Chicago Heights IL, 60411","401concorddr,chicagoheightsil,60411","401 Concord Dr, Chicago Heights IL, 60411","41.4976174,-87.66162629999997",41.4976174,-87.66162629999997
57,11539,472.03225806451616,469.0,46.03225806451613,132.09461275,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,499.25,176.6451612903226,498.03225806451616,499.25,2015.0,2361.75,499.25,2361.75,749.5483870967741,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11539.0,11539.0,2571.0,2015.1290322580646,60411.0,2571.0,"1345 Sunnyside Ave, Chicago Heights IL, 60411","1345 Sunnyside Ave, Chicago Heights IL, 60411","1345 Sunnyside Ave, Chicago Heights IL, 60411","1345 Sunnyside Ave, Chicago Heights IL, 60411","1345 Sunnyside Ave, Chicago Heights IL, 60411","1345 Sunnyside Ave, Chicago Heights IL, 60411","1345sunnysideave,chicagoheightsil,60411","1345 Sunnyside Ave, Chicago Heights IL, 60411","41.5067945,-87.65247899999997",41.5067945,-87.65247899999997
58,11540,260.03225806451616,255.5,33.903225806451616,112.451113075,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,277.625,99.7741935483871,281.4516129032258,277.625,2015.0,2011.875,277.625,2011.875,554.9677419354839,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11540.0,11540.0,3224.0,2015.1290322580646,60411.0,3224.0,"422 W 16th Pl, Chicago Heights IL, 60411","422 W 16th Pl, Chicago Heights IL, 60411","422 W 16th Pl, Chicago Heights IL, 60411","422 W 16th Pl, Chicago Heights IL, 60411","422 W 16th Pl, Chicago Heights IL, 60411","422 W 16th Pl, Chicago Heights IL, 60411","422w16thpl,chicagoheightsil,60411","422 W 16th Pl, Chicago Heights IL, 60411","41.501073,-87.66233999999997",41.501073,-87.66233999999997
59,11542,385.8709677419355,368.75,20.838709677419356,82.8443794075,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,395.625,146.1290322580645,413.2903225806452,395.625,2015.0,1479.0,395.625,1479.0,334.741935483871,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11542.0,11542.0,4247.0,2015.1290322580646,60411.0,4247.0,"140 E 23rd St, Chicago Heights IL, 60411","140 E 23rd St, Chicago Heights IL, 60411","140 E 23rd St, Chicago Heights IL, 60411","140 E 23rd St, Chicago Heights IL, 60411","140 E 23rd St, Chicago Heights IL, 60411","140 E 23rd St, Chicago Heights IL, 60411","140e23rdst,chicagoheightsil,60411","140 E 23rd St, Chicago Heights IL, 60411","41.4942404,-87.63159869999998",41.4942404,-87.63159869999998
60,11543,263.1290322580645,254.375,35.225806451612904,88.15412834875,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,271.875,100.03225806451613,281.83870967741933,271.875,2015.0,1576.75,271.875,1576.75,583.1290322580645,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11543.0,11543.0,4742.0,2015.1290322580646,60411.0,4742.0,"2712 Miller Ave, South Chicago Heights IL, 60411","2712 Miller Ave, South Chicago Heights IL, 60411","2712 Miller Ave, South Chicago Heights IL, 60411","2712 Miller Ave, South Chicago Heights IL, 60411","2712 Miller Ave, South Chicago Heights IL, 60411","2712 Miller Ave, South Chicago Heights IL, 60411","2712millerave,southchicagoheightsil,60411","2712 Miller Ave, South Chicago Heights IL, 60411","41.4895117,-87.64039609999998",41.4895117,-87.64039609999998
61,11544,282.16129032258067,261.875,24.774193548387096,95.3571721875,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,278.125,105.41935483870968,298.35483870967744,278.125,2015.0,1701.625,278.125,1701.625,411.19354838709677,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11544.0,11544.0,1709.0,2015.1290322580646,60411.0,1709.0,"101 W Greenbriar Ave, Chicago Heights IL, 60411","101 W Greenbriar Ave, Chicago Heights IL, 60411","101 W Greenbriar Ave, Chicago Heights IL, 60411","101 W Greenbriar Ave, Chicago Heights IL, 60411","101 W Greenbriar Ave, Chicago Heights IL, 60411","101 W Greenbriar Ave, Chicago Heights IL, 60411","101wgreenbriarave,chicagoheightsil,60411","101 W Greenbriar Ave, Chicago Heights IL, 60411","41.524425,-87.64506260000002",41.524425,-87.64506260000002
62,11545,225.5483870967742,259.125,44.74193548387097,153.17218498749997,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,282.125,86.48387096774194,241.51612903225808,282.125,2015.0,2740.25,282.125,2740.25,739.0967741935484,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11545.0,11545.0,2937.0,2015.1290322580646,60411.0,2937.0,"176 E 11th St, Chicago Heights IL, 60411","176 E 11th St, Chicago Heights IL, 60411","176 E 11th St, Chicago Heights IL, 60411","176 E 11th St, Chicago Heights IL, 60411","176 E 11th St, Chicago Heights IL, 60411","176 E 11th St, Chicago Heights IL, 60411","176e11thst,chicagoheightsil,60411","176 E 11th St, Chicago Heights IL, 60411","41.511155,-87.63228000000004",41.511155,-87.63228000000004
63,11546,244.16129032258064,232.625,20.193548387096776,58.250171,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,247.25,92.03225806451613,259.6774193548387,247.25,2015.0,1046.5,247.25,1046.5,332.64516129032256,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11546.0,11546.0,2481.0,2015.1290322580646,60411.0,2481.0,"1013 Division St, Chicago Heights IL, 60411","1013 Division St, Chicago Heights IL, 60411","1013 Division St, Chicago Heights IL, 60411","1013 Division St, Chicago Heights IL, 60411","1013 Division St, Chicago Heights IL, 60411","1013 Division St, Chicago Heights IL, 60411","1013divisionst,chicagoheightsil,60411","1013 Division St, Chicago Heights IL, 60411","41.5130428,-87.664627",41.5130428,-87.664627
64,11547,156.6451612903226,100.875,34.516129032258064,80.02611914125,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,16.032258064516128,17.875,112.0,74.6,173.70967741935485,112.0,2015.0,1436.0,112.0,1436.0,561.8387096774194,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11547.0,11547.0,3634.0,2015.1290322580646,60411.0,3634.0,"1520 Center Ave, Chicago Heights IL, 60411","1520 Center Ave, Chicago Heights IL, 60411","1520 Center Ave, Chicago Heights IL, 60411","1520 Center Ave, Chicago Heights IL, 60411","1520 Center Ave, Chicago Heights IL, 60411","1520 Center Ave, Chicago Heights IL, 60411","1520centerave,chicagoheightsil,60411","1520 Center Ave, Chicago Heights IL, 60411","41.5035387,-87.6292186",41.5035387,-87.6292186
65,11548,167.03225806451613,168.25,29.129032258064516,73.163054695,1.0,1.0,6.32258064516129,2014.7096774193549,2015.625,14.32258064516129,15.75,208.0,69.90322580645162,199.38709677419354,208.0,2015.0,1149.125,208.0,1149.125,423.35483870967744,0.0,0.0,2015.0645161290322,2016.0,0.0,0.0,11548.0,11548.0,2169.0,2015.1290322580646,60411.0,2169.0,"828 Willow Dr, Chicago Heights IL, 60411","828 Willow Dr, Chicago Heights IL, 60411","828 Willow Dr, Chicago Heights IL, 60411","828 Willow Dr, Chicago Heights IL, 60411","828 Willow Dr, Chicago Heights IL, 60411","828 Willow Dr, Chicago Heights IL, 60411","828willowdr,chicagoheightsil,60411","828 Willow Dr, Chicago Heights IL, 60411","41.51629519999999,-87.64929899999998",41.51629519999999,-87.64929899999998
66,11559,44.54545454545455,50.625,14.303030303030303,49.82928522125,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,15.454545454545455,18.375,56.125,23.903225806451612,67.36363636363636,62.0,2015.0,914.375,53.125,867.25,225.03030303030303,5.875,3.0,2015.090909090909,2016.0,3.0,47.125,11559.0,11559.0,3425.0,2015.1818181818182,60619.0,3425.0,"7621 S Dorchester Ave, Chicago IL, 60619","7621 S Dorchester Ave, Chicago IL, 60619","7621 S Dorchester Ave, Chicago IL, 60619","7621 S Dorchester Ave, Chicago IL, 60619","7621 S Dorchester Ave, Chicago IL, 60619","7621 S Dorchester Ave, Chicago IL, 60619","7621sdorchesterave,chicagoil,60619","7621 S Dorchester Ave, Chicago IL, 60619","41.7563125,-87.5902668",41.7563125,-87.5902668
67,11566,276.2,304.6666666666667,19.233333333333334,68.70582474666666,1.0,1.0,7.0,2014.7,2015.6666666666667,15.1,16.77777777777778,243.77777777777777,107.2,298.9,334.3333333333333,2015.0,1101.7777777777778,213.77777777777777,972.4444444444445,342.3666666666667,113.33333333333333,177.11111111111111,2015.1,2016.0,30.0,129.33333333333334,11566.0,11566.0,5415.0,2015.2,60411.0,5415.0,"3341 Miller Ave, South Chicago Heights IL, 60411","3341 Miller Ave, South Chicago Heights IL, 60411","3341 Miller Ave, South Chicago Heights IL, 60411","3341 Miller Ave, South Chicago Heights IL, 60411","3341 Miller Ave, South Chicago Heights IL, 60411","3341 Miller Ave, South Chicago Heights IL, 60411","3341millerave,southchicagoheightsil,60411","3341 Miller Ave, South Chicago Heights IL, 60411","41.4778156,-87.64006159999997",41.4778156,-87.64006159999997
68,11582,1427.3636363636363,1440.125,84.22727272727273,134.389683225,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,15.636363636363637,17.375,1604.5,830.0454545454545,1660.090909090909,1604.5,2015.0,2339.125,1604.5,2339.125,1349.590909090909,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,11582.0,11582.0,2100.0,2015.1818181818182,60411.0,2100.0,"101 W 10th St, Chicago Heights IL, 60411","101 W 10th St, Chicago Heights IL, 60411","101 W 10th St, Chicago Heights IL, 60411","101 W 10th St, Chicago Heights IL, 60411","101 W 10th St, Chicago Heights IL, 60411","101 W 10th St, Chicago Heights IL, 60411","101w10thst,chicagoheightsil,60411","101 W 10th St, Chicago Heights IL, 60411","41.5141874,-87.64418869999997",41.5141874,-87.64418869999997
